Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
51991,1/31/2019 15:30,6011681934117244.0,fraud_Connelly-Carter,home,10.04,Kaitlyn,Newman,F,098 Stewart Hill,Slayden,TN,37165,36.2835,-87.4581,70,Prison officer,6/22/1956,bceff1adcee4438e22386c93986aa822,1328023857,36.486699,-87.778742,0,37058.0
188751,4/7/2019 20:56,4.973530368125489e+18,"fraud_Hagenes, Kohler and Hoppe",food_dining,72.8,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,9/27/1965,a6aaa8a56676caa96b276bc5f4006988,1333832201,35.552224,-93.7291,0,72949.0
366326,6/18/2019 21:49,6011367958204270.0,fraud_Jewess LLC,shopping_pos,4.15,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,9/15/1988,4b156eb1e63afadb641ae978110afd41,1340056153,41.175938,-81.453178,0,44224.0
686337,10/20/2019 2:50,30560600000000.0,fraud_Bahringer-Larson,grocery_net,48.6,Michael,Olson,M,558 Michael Estates,Luray,MO,63453,40.4931,-91.8912,519,Town planner,2/13/1966,ea24227bcca3d9a5ee1720755e0d0149,1350701434,40.621187,-91.893153,0,52573.0
618992,9/20/2019 16:11,36722700000000.0,"fraud_Becker, Harris and Harvey",personal_care,5.57,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,10/28/1987,9feb15a9b4aa1c2d83a41fc1ca113022,1348157507,32.826426,-110.301175,0,
49115,1/29/2019 15:08,3587044315915002.0,"fraud_Mante, Luettgen and Hackett",health_fitness,74.44,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,10/15/1974,e782c71c7bd5cc56f708e1c5b1b2db2d,1327849733,34.799229,-88.687619,0,
353151,6/14/2019 22:11,2610529083834453.0,fraud_Auer LLC,personal_care,31.59,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,7/27/1994,38e78bcb264d46c2af82e372fdb0951d,1339711878,37.176268,-86.308907,0,42210.0
743583,11/14/2019 8:32,30093000000000.0,fraud_McDermott-Weimann,grocery_pos,207.14,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,3/26/1971,ba802d795de870b63439e16207743c25,1352881969,38.708202,-83.171365,0,45684.0
191962,4/8/2019 21:31,3543299015720986.0,"fraud_Nienow, Barrows and Romaguera",personal_care,241.62,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",10/19/1977,9d1fbfb532a4e6a8791af247efdcd934,1333920687,37.607013,-81.470267,0,25876.0
721747,11/4/2019 5:22,38588500000000.0,fraud_Goodwin-Nitzsche,grocery_pos,103.03,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,11/23/1990,9352c2fea2059d057832c048b87622a8,1352006565,30.148019,-103.15707,0,
149143,3/21/2019 17:44,4.536996888716062e+18,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,4.95,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,7/18/1972,71b96a1244f1691feff5761c3c93240d,1332351890,36.448794,-105.216325,0,87718.0
714635,11/1/2019 17:20,3514865930894695.0,fraud_Gottlieb Group,kids_pets,132.08,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,8/30/1967,2c3d72f0bc874eb3765939840bb98139,1351790403,31.946937,-106.681214,0,79835.0
989873,2/8/2020 13:11,30273000000000.0,fraud_Hirthe-Beier,health_fitness,8.96,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,6/13/2000,d5241d0149ac892ae68f7e19a9b9ee66,1360329070,34.946368,-91.108764,0,72392.0
536226,8/18/2019 13:08,2264937662466770.0,fraud_Zboncak Ltd,food_dining,3.81,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,2488211d3db74503fb277bda332d495e,1345295334,28.572953,-98.020392,0,
952699,1/17/2020 18:58,3512365128314616.0,fraud_Schroeder Group,health_fitness,61.42,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,3/31/1985,82e6a7c5750629b32a80a4e39c66261d,1358449120,38.922246,-90.6816,0,63369.0
353824,6/15/2019 3:49,30044300000000.0,fraud_Barton Inc,grocery_pos,195.15,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,8/29/1985,d0282d5247221697c5e2140a6f0e4a38,1339732152,26.807569,-82.097077,0,33950.0
4000,1/3/2019 11:56,213196000000000.0,"fraud_Watsica, Haag and Considine",shopping_pos,2.31,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,7/24/1969,15fb31d12d24fd907414d2084dd3cbde,1325591818,40.393962,-92.691112,0,63567.0
725948,11/6/2019 3:32,6011393492413821.0,"fraud_Turner, Ziemann and Lehner",food_dining,32.51,Natalie,Watson,F,386 James Roads Apt. 233,Los Angeles,CA,90014,34.0443,-118.2509,2383912,"Journalist, newspaper",5/30/1959,6d595b1836da99fa5ab7a2d358172843,1352172779,34.731495,-118.820246,0,93243.0
887474,12/23/2019 13:43,676102000000.0,fraud_Bins-Howell,personal_care,94.05,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,8/21/1985,f31d191a120d4a12b56b553ba13dd326,1356270195,38.560804,-121.545629,0,95605.0
355754,6/15/2019 17:58,4879265611163287.0,fraud_Hoppe-Parisian,kids_pets,52.5,Collin,Brown,M,995 Benjamin Bypass,Du Pont,GA,31630,31.0,-82.8555,419,Advertising account executive,10/28/1990,029bd2517a731c1d2103969bba6708a1,1339783108,30.53676,-83.468752,0,32340.0
251492,5/5/2019 18:03,6534628260579800.0,fraud_Rau-Grant,kids_pets,25.4,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,3/19/1998,0b97eb86cfe7107ef0653daebc0ad0d1,1336240990,44.669244,-72.38535,0,5827.0
890123,12/23/2019 22:37,6538891242532018.0,fraud_Graham and Sons,health_fitness,140.1,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",3/23/1977,87cdcb84e9ed2f03f40e41105517842e,1356302258,36.447776,-90.38503,0,72456.0
499522,8/5/2019 6:10,3576431665303017.0,fraud_Christiansen-Gusikowski,misc_pos,137.42,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,53731a7078d092b8f6d1b8736bc69468,1344147045,34.25803,-111.41644,0,85544.0
491072,8/2/2019 22:02,4789911625179723.0,fraud_Jakubowski Group,food_dining,49.51,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",4/27/1988,875cd790bed2b35bc50a80e96466be34,1343944940,40.011709,-72.542354,0,
38304,1/22/2019 23:39,4173950183554608.0,"fraud_Bahringer, Osinski and Block",food_dining,77.5,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,5af00ec2f36d5b2dfc67ae87a3fccd5b,1327275599,39.847752,-74.727124,0,8055.0
504999,8/7/2019 8:51,372246000000000.0,"fraud_Ruecker, Beer and Collier",shopping_net,5.73,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,3/13/1970,15480598a7050c1e1eec589d0e56bad9,1344329511,45.228702,-102.76758,0,
331593,6/7/2019 3:00,3513506355699497.0,fraud_Volkman PLC,food_dining,12.18,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",5/29/1966,c0c010615fd3e04d20a9c8a626df5a6b,1339038050,31.956862,-90.755286,0,39086.0
607274,9/15/2019 7:51,6011252220172077.0,"fraud_Johnston, Nikolaus and Maggio",grocery_net,35.66,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",12/19/2001,d4f590a712e827e9e781ca72eab92262,1347695492,43.592855,-96.81836,0,57107.0
1007147,2/17/2020 20:06,4824023901222438.0,fraud_Leannon-Ward,food_dining,16.3,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,3/21/1946,ad5e175436b78c0d0820517c6d9e6571,1361131582,31.229207,-97.016948,0,76656.0
151836,3/23/2019 2:22,30371000000000.0,"fraud_Olson, Becker and Koch",gas_transport,52.79,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1/31/1961,25d49b25861171bca4981dd221559611,1332469322,37.880221,-88.411403,0,62817.0
108940,3/3/2019 17:31,6011679934075347.0,fraud_Eichmann-Russel,misc_pos,7.88,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,4/16/1974,6ec8d63c1c9889a8940d5f21d4c11ed2,1330795899,40.529224,-105.486777,0,
1003531,2/16/2020 8:40,4393520000000.0,fraud_Cummings Group,grocery_net,58.02,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,5/20/1982,43021d0ce0848f14e218b63bd944f896,1361004021,38.84128,-94.210813,0,64070.0
824926,12/9/2019 14:23,2224100459250597.0,fraud_Botsford and Sons,home,125.6,Sheri,Thomas,F,019 Kimberly Light Apt. 039,Kings Bay,GA,31547,30.7906,-81.5607,1293,Naval architect,9/11/1963,2607fd83e6dd7d7c03efed2f2b71f2ee,1355062994,30.178642,-81.656314,0,32223.0
265517,5/12/2019 3:32,4.958589671582727e+18,fraud_Strosin-Cruickshank,grocery_pos,90.08,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,11/27/1950,04fd6d5b10780674136e1857bf8b8fd8,1336793578,38.817121,-77.814064,0,20198.0
667521,10/12/2019 0:16,4.319584480204989e+18,"fraud_Zieme, Bode and Dooley",gas_transport,69.91,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,2/1/1960,e3c6aeeb44c3a8796bb08d719c19054f,1350001009,36.413089,-83.045749,0,37857.0
621820,9/21/2019 19:26,4294040533480516.0,fraud_Brown-Greenholt,entertainment,83.75,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,12/31/1986,c12288aab19c47cfb8e0f5eb1cc50fdf,1348255613,34.26906,-81.355483,0,29126.0
879090,12/22/2019 3:40,4.725837176265196e+18,fraud_Spencer-Runolfsson,misc_pos,8.21,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,11/5/1994,93819b2cd4d301f1836b8020fcea7c82,1356147615,31.072607,-86.453661,0,32567.0
385777,6/25/2019 20:54,213153000000000.0,fraud_Lockman Ltd,grocery_pos,66.61,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,11/23/1997,f75ab55e78df6cb4502aef75a4769394,1340657663,45.578271,-90.451565,0,54515.0
624674,9/22/2019 18:02,4.989847570577635e+18,fraud_Pfeffer and Sons,shopping_pos,4.47,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,7/9/1994,928a1bcbd927932bf2a838014a3bce59,1348336976,34.245065000000004,-80.728236,0,29078.0
551638,8/24/2019 8:27,3546897637165774.0,fraud_Herman Inc,misc_pos,23.41,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,5/30/1956,6f3bae7f7d9d75c0205c578296d023d7,1345796856,30.691336,-97.238712,0,76577.0
617296,9/19/2019 17:50,4658120000000.0,fraud_Schroeder Group,health_fitness,28.15,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,4/8/1989,8484799967f91e632f1ecd12ac7fffbc,1348077022,35.469663,-108.023378,0,87045.0
880729,12/22/2019 11:51,676195000000.0,fraud_Bartoletti-Wunsch,gas_transport,79.1,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",7/24/1983,b825f79a614d18eed48a1dfd0a8713ce,1356177085,29.979266,-96.736257,0,78954.0
549639,8/23/2019 14:53,6511349151405438.0,fraud_Emmerich-Rau,personal_care,5.96,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,8/24/1946,f85451c2beca15632e82b711738ef9a6,1345733631,38.802073,-115.690109,0,89314.0
612956,9/17/2019 3:43,4.390966588600993e+18,"fraud_Altenwerth, Cartwright and Koss",shopping_net,9.89,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,6/24/1966,d0440a74da688bd5c554dd8c648da66f,1347853427,36.144215,-97.204962,0,74075.0
638873,9/29/2019 5:13,4079770000000.0,fraud_Rutherford-Mertz,grocery_pos,133.33,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,12/15/1965,808c9db36b36aeafcce28240911fac8a,1348895620,43.634586,-115.874026,0,83716.0
932809,1/5/2020 19:28,30176000000000.0,fraud_Little Ltd,kids_pets,19.36,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,6/7/1966,108edb5c06eac1f6806eaa7fa4b9c1b7,1357414132,47.811663,-95.951754,0,56715.0
337497,6/9/2019 3:50,213161000000000.0,"fraud_Schultz, Simonis and Little",grocery_pos,74.32,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,2/9/1963,a1a759865fab37ee5cc93fa79551bc6b,1339213834,33.939322,-85.786246,0,35903.0
207869,4/15/2019 22:45,3556613125071656.0,fraud_Jast Ltd,shopping_net,8.98,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,12/27/1999,34bbe0cba8ab715e791c84e0b8f78067,1334529938,28.062074,-95.258694,0,
65953,2/8/2019 22:00,30238800000000.0,fraud_Heathcote LLC,shopping_net,6.88,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1/2/1976,360a6e1080c02337e36c48a55c445ddc,1328738405,31.050056,-96.482951,0,77856.0
843890,12/14/2019 13:02,3533742182628021.0,fraud_Jast Ltd,shopping_net,9.99,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,3f828de741fcbb388a2e27869343900c,1355490144,31.901274,-79.496246,0,
500328,8/5/2019 12:23,2264937662466770.0,fraud_Bauch-Blanda,entertainment,17.44,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,5293425760665f5f738074b83a59b432,1344169404,30.121693,-97.514476,0,78612.0
806790,12/6/2019 4:50,4.467456915153312e+18,fraud_Abbott-Rogahn,entertainment,1.79,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,9/16/1966,a403f3044c822d9e9feaa271c98402ae,1354769446,27.636268,-81.408453,0,33825.0
3267,1/2/2019 19:37,6011542681743618.0,fraud_Pacocha-Weissnat,kids_pets,85.19,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",8/9/1972,e03c5f921cd4b6af383b2d91c4c13763,1325533078,37.92974,-79.670439,0,24460.0
82745,2/18/2019 14:22,30135200000000.0,fraud_Conroy-Emard,food_dining,23.18,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",11/27/1992,1d39e2faffe0334ab46bf99f6dc82f79,1329574968,39.462657,-93.705086,0,64624.0
876020,12/21/2019 15:46,4.0924526713961697e+18,fraud_Gaylord-Powlowski,home,14.59,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",12/7/1945,875fc494e41b3c0cf0f6a57ab22fb12f,1356104818,34.941895,-78.299845,0,28328.0
824945,12/9/2019 14:28,4173950183554608.0,fraud_Flatley Group,misc_pos,2.69,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,b1a6618a1d853a69036a0cff73a129d6,1355063313,40.600937,-74.229227,0,7036.0
157164,3/24/2019 21:46,3550554389581384.0,fraud_Lind-Buckridge,entertainment,67.62,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,11/10/1983,0910f4404c0834a9a38211bcb9355781,1332625588,28.888572,-83.135008,0,
535626,8/18/2019 8:50,36721400000000.0,fraud_Cormier LLC,shopping_net,2.38,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,7/1/1968,7784c3b1505c010d32764c069d0c16b9,1345279800,42.183938,-75.084091,0,13856.0
131484,3/13/2019 16:33,38295600000000.0,fraud_Schaefer Ltd,kids_pets,69.29,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,6/14/1983,0db2826127d8893aa9f97a220c09b76b,1331656403,33.733399,-99.21816,0,
531831,8/17/2019 6:37,38295600000000.0,fraud_Wiegand-Lowe,grocery_net,20.39,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,6/14/1983,2d7327abd1f01552bec733bf2afa6dda,1345185465,32.787247,-99.298093,0,76430.0
892323,12/24/2019 16:11,213120000000000.0,fraud_Windler LLC,kids_pets,136.51,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",8/8/1957,ed8e6ec568894b06e8ce1655f5970f7a,1356365491,33.041016,-91.661306,0,71676.0
951000,1/16/2020 14:55,6011860238257910.0,"fraud_Koss, McLaughlin and Mayer",food_dining,25.76,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",7/6/1952,aeb4c832c49040c23d94a03b902b35ec,1358348154,36.700226,-98.69646,0,73717.0
60692,2/5/2019 10:32,213107000000000.0,fraud_Koepp-Witting,grocery_pos,223.2,Megan,Fernandez,F,77127 Paul Station Apt. 495,Woods Cross,UT,84087,40.8874,-111.9027,13983,Insurance broker,8/14/1979,ae2881fb12990609861dac96faf01d7d,1328437969,40.922818,-111.052046,0,84055.0
220156,4/21/2019 19:25,676246000000.0,fraud_Wilkinson LLC,personal_care,76.63,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,6/14/1960,bfba5cc5a52242e885575797eafedf63,1335036308,26.704438,-79.628356,0,
223992,4/22/2019 23:55,3500969075198072.0,"fraud_Lockman, West and Runte",grocery_pos,57.22,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,5/31/1999,d84b255f91eda62dff5933425a056915,1335138924,47.354165,-118.081389,0,99032.0
516771,8/11/2019 15:27,6011348830550197.0,fraud_McDermott-Rice,misc_pos,7.84,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,7/12/1980,8757d1b680e7ceeb0c48cf14b32be379,1344698875,32.470559,-86.640558,0,36003.0
830857,12/11/2019 0:22,2720012583106919.0,"fraud_Reichert, Huels and Hoppe",shopping_net,88.51,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,8/18/1980,5f53d6daec2a71020fe484c8545c95cc,1355185371,44.016077,-102.436985,0,57791.0
563044,8/27/2019 16:22,5154903938030655.0,fraud_Botsford Ltd,shopping_pos,93.68,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,10/5/1993,9129e1c4fcd5a6554aeef96ece11c0c5,1346084531,37.884263,-79.944536,0,24422.0
543176,8/20/2019 15:05,4158758517677931.0,fraud_Carroll PLC,health_fitness,77.22,Dawn,Cox,F,193 Catherine Ways,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1/15/1995,b665de85177886aff9f43f357d5216dd,1345475134,42.864892,-95.601268,0,51029.0
691095,10/21/2019 16:26,30150700000000.0,fraud_Gottlieb Group,kids_pets,5.89,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,6/19/1966,17a1af43be8c7f18bbf057ba0d291da3,1350836806,35.038216,-86.045807,0,37376.0
833727,12/11/2019 21:30,3553629419254918.0,"fraud_Hills, Hegmann and Schaefer",health_fitness,169.12,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",9/1/1984,7648192fcb9ae3e06acec5c72c1c05a8,1355261437,49.147152,-123.170347,0,
1034978,3/4/2020 20:07,30442400000000.0,fraud_Wuckert-Goldner,home,68.17,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,6/22/1981,ef7fe59bd9319da0552aa31b49240385,1362427648,42.006169,-76.395821,0,13812.0
114352,3/5/2019 20:00,4501449508569485.0,fraud_O'Keefe-Wisoky,food_dining,53.37,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,5/22/1990,57edc288f64ff4d8604b8a13b3cb7e8d,1330977624,44.369362,-98.344612,0,57379.0
869474,12/20/2019 1:29,375768000000000.0,"fraud_Streich, Hansen and Veum",gas_transport,111.97,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,4/12/1962,f0898f6808157b76cbc779385d327bad,1355966980,38.212452,-79.601101,0,24487.0
85999,2/19/2019 22:24,4727244663135968.0,"fraud_Streich, Rolfson and Wilderman",kids_pets,29.85,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/1929,8d492b63857b90b47f2b626124810ff1,1329690285,30.855595,-87.728016,0,36507.0
17955,1/11/2019 19:31,3537797820923602.0,fraud_Mosciski Group,travel,4.39,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,3/20/1969,1f87c0514e854aefbefa8b53fbd45e01,1326310302,48.430744,-121.273624,0,98267.0
824273,12/9/2019 12:17,180047000000000.0,fraud_Barton LLC,kids_pets,109.47,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,edee27397565a71f486ccb74a6702d99,1355055465,37.619161,-89.062487,0,62902.0
70640,2/11/2019 13:17,6011504998544485.0,fraud_Harris Group,food_dining,14.72,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,11/2/1971,0843155e132bd90d5b5be00233845312,1328966243,32.348368,-86.359313,0,36113.0
196582,4/11/2019 15:24,4260130000000.0,fraud_Stamm-Witting,shopping_net,29.21,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",8/4/1997,a074a199e0460773a50a6b92e8298a03,1334157863,37.626402,-82.474138,0,41571.0
952415,1/17/2020 15:17,4.4697771151582346e+18,"fraud_Langworth, Boehm and Gulgowski",shopping_net,4.1,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,11/22/1980,087f9fff06aebb4483d0bb9cddb454de,1358435847,42.656639,-71.649402,0,1469.0
976535,1/31/2020 16:51,4587577161160601.0,fraud_Boyer PLC,shopping_net,8.01,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,4/12/1976,c470a70dc30ecf755fe22e351f608b58,1359651088,45.066112,-69.020769,0,4422.0
744086,11/14/2019 15:14,343464000000000.0,fraud_Jacobi Inc,health_fitness,93.03,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,8/13/1962,5d092b1093bae811d09b9e45a9d2490f,1352906097,36.612125,-79.031909,0,24520.0
400573,7/1/2019 4:37,3599237318576484.0,fraud_Hackett-Lueilwitz,grocery_pos,113.23,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,11/19/1932,b7974d06dd3d6a016a7e5e56353cc43e,1341117455,36.239702,-84.648411,0,37872.0
425695,7/10/2019 3:22,341283000000000.0,"fraud_Zieme, Bode and Dooley",gas_transport,61.87,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",9/8/1935,87b1b79d8e079c7f700703dffa8a245c,1341890530,30.711522,-84.544791,0,39815.0
61476,2/5/2019 17:39,3573030041201292.0,fraud_Fisher Inc,shopping_net,3.79,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1/17/1990,4953cfc3a6e11ef7b0dce6c5d035fffb,1328463574,39.799966,-111.420263,0,84629.0
306955,5/28/2019 21:39,6550399784335736.0,fraud_Harris Group,food_dining,9.2,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,8/31/1984,6904c07e75d1b9fb398a33acb8792a82,1338241187,26.997801000000003,-82.403137,0,34223.0
167280,3/29/2019 22:09,373213000000000.0,fraud_Hills-Boyer,personal_care,5.89,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,11/30/1987,eda3abd3f8d3f7b848adf23a25920e64,1333058962,33.081996999999994,-116.580841,0,92036.0
675510,10/14/2019 17:53,342360000000000.0,fraud_Hamill-D'Amore,health_fitness,27.02,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,6/9/1970,79d8bd10e0d41ff1170256c33fc75ff6,1350237186,42.880962,-73.938107,0,12302.0
